"","datetime","PS_primary_flow_total_mgd","AD_primary_sludge_TS_pct","AD_primary_sludge_VS_pct","PS_primary_sludge_TS_load_lbs","PS_primary_sludge_VS_load_lbs","AD_feed_primary_sludge_TS_total_weekly_load_lbs","AD_feed_primary_sludge_VS_total_weekly_load_lbs","PS_primary_sludge_weekly_TS_load_lbs","PS_primary_sludge_weekly_VS_load_lbs","PS_primary_sludge_monthly_TS_load_lbs","AD_twas_flow_total_mgd","AD_twas_TS_pct","AD_twas_VS_pct","AD_twas_TS_load_lbs","AD_twas_VS_load_lbs","thickening_twas_sludge_weekly_TS_load_lbs","thickening_twas_sludge_weekly_VS_load_lbs","AD_waste_provider_TS_pct","AD_waste_provider_VS_pct","AD_FOG_total_MG","AD_slurry_TS_pct","AD_slurry_VS_pct","AD_FOG_VS_load_lbs","AD_FOG_TS_load_lbs","AD_FOG_weekly_TS_load_lbs","AD_FOG_weekly_VS_load_lbs","AD_total_feed_flow_mgd","AD_primary_flow_pct","AD_twas_flow_pct","AD_FOG_flow_pct","daily_ccr_digester","daily_ccr_slurry"
"287",2021-12-23,0.0238,NA,NA,NA,NA,123702,96605.91,NA,NA,NA,0.010176,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,NA,NA,NA,NA,NA,NA,0.0414,57.51,24.6,17.89,500.101186322401,397.334263782275
"288",2021-12-24,0.0245,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007918,NA,NA,NA,NA,NA,NA,NA,NA,0.0019,NA,NA,NA,NA,NA,NA,0.0343,71.41,23.06,5.53,301.168185003504,351.398738612474
"289",2021-12-25,0.0225,NA,NA,NA,NA,NA,NA,113807.74,91273.8,NA,0.009634,NA,NA,NA,NA,45281.03,36383.31,NA,NA,0,NA,NA,NA,NA,24183.58,22672.11,0.0321,70.01,29.99,0,82.1739910313901,392.775784753363
"290",2021-12-26,0.0152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.0245,61.91,38.09,0,360.036221590909,380.712357954545
"291",2021-12-27,0.0195,5.41,82.8,8780.93,7270.61,NA,NA,NA,NA,NA,0.011279,5.47,82.5,5145.46,4245,NA,NA,NA,NA,0.0079,11.2,94.7,6988.13,7379.23,NA,NA,0.0386,50.37,29.19,20.44,315.30081300813,340.267553584627
"292",2021-12-28,0.0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016251,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,NA,NA,NA,NA,NA,NA,0.0525,62.6,30.93,6.47,456.605657237937,429.064891846922
"293",2021-12-29,0.0405,5.63,83.1,19012.93,15799.74,NA,NA,NA,NA,NA,0.015034,7.77,82.5,9742.3,8037.4,NA,NA,NA,NA,0.0094,9.98,94.2,7370.13,7823.92,NA,NA,0.0649,62.37,23.16,14.48,477.300557880056,429.884239888424
"294",2021-12-30,0.0279,NA,NA,NA,NA,97278.49,80746.22,NA,NA,NA,0.014891,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,NA,NA,NA,NA,NA,NA,0.0501,55.55,29.7,14.76,473.250708215297,468.915722379603
"295",2021-12-31,0.0303,NA,NA,NA,NA,NA,NA,NA,NA,409662.49,0.014787,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.0451,67.19,32.81,0,423.554539057002,480.794510907811
"296",2022-01-01,0.035,NA,NA,NA,NA,NA,NA,92283.31,76549.01,NA,0.014188,NA,NA,NA,NA,53111.12,43816.67,NA,NA,NA,NA,NA,NA,NA,24818.09,23440.68,0.0492,71.17,28.83,0,377.981625441696,447.555711282411
"297",2022-01-02,0.0335,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472,70.95,29.05,0,380.514365802383,381.587535014006
"298",2022-01-03,0.0313,5.7,83.5,14876.16,12421.6,NA,NA,NA,NA,NA,0.010724,5.32,75.8,4758.11,3606.65,NA,NA,NA,NA,NA,2.43,80.7,1226.61,1519.97,NA,NA,0.0495,63.2,21.66,15.15,350.72,348.082105263158
"299",2022-01-04,0.0233,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394,59.33,22.12,18.55,457.149755073478,465.831350594822
"300",2022-01-05,0.0319,6.36,82.7,16897.51,13974.24,NA,NA,NA,NA,NA,0.011716,5.35,76.1,5227.56,3978.17,NA,NA,NA,NA,NA,11.1,93.7,4944.28,5276.72,NA,NA,0.0493,64.65,23.78,11.57,392.664315937941,480.480253878702
"301",2022-01-06,0.0385,NA,NA,NA,NA,111207.86,92385.43,NA,NA,NA,0.009033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0565,68.1,15.98,15.92,88.3041057759221,461.982602644398
"302",2022-01-07,0.0374,5.46,81.7,17045.07,13925.82,NA,NA,NA,NA,NA,0.007988,5.67,77.1,3777.35,2912.34,NA,NA,NA,NA,NA,2.34,83.7,408.36,487.89,NA,NA,0.0479,78.11,16.67,5.22,41.0062717770035,534.038327526132
"303",2022-01-08,0.0386,NA,NA,NA,NA,NA,NA,114723.01,94799.45,NA,0.007755,NA,NA,NA,NA,31741.61,24229.43,NA,NA,NA,NA,NA,NA,NA,16323.88,14043.98,0.0513,75.16,15.1,9.74,101.178821879383,532.985273492286
"304",2022-01-09,0.0253,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328,76.91,23.09,0,399.333589546503,528.201383551115
"305",2022-01-10,0.0193,5.27,84.2,8476.71,7137.39,NA,NA,NA,NA,NA,0.009097,6.33,80,4802.51,3842.01,NA,NA,NA,NA,NA,5.06,90.7,2564.48,2827.43,NA,NA,0.0351,54.97,25.93,19.1,301.836213373403,473.970698722765
"306",2022-01-11,0.0205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383,53.53,27.68,18.79,318.25634057971,454.75634057971
"307",2022-01-12,0.0198,4.84,84.3,8007.32,6750.17,NA,NA,NA,NA,NA,0.010811,5.41,77.8,4877.86,3794.97,NA,NA,NA,NA,NA,4.43,89.8,2554.68,2844.86,NA,NA,0.0383,51.73,28.19,20.08,315.731910946197,406.78293135436
"308",2022-01-13,0.025,NA,NA,NA,NA,78234.57,64897.9,NA,NA,NA,0.00966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399,62.72,24.24,13.05,246.040145985401,416.102189781022
"309",2022-01-14,0.023,4.27,86.7,8186.75,7097.92,NA,NA,NA,NA,NA,0.009282,4.46,77.9,3452.57,2689.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351,65.55,26.47,7.98,233.249537892791,432.906654343808
"310",2022-01-15,0.0225,NA,NA,NA,NA,NA,NA,62198.98,52910.6,NA,0.010119,NA,NA,NA,NA,30245.73,23763.06,NA,NA,NA,NA,NA,NA,NA,14127.67,12750.22,0.0387,58.11,26.14,15.76,238.92850678733,461.666968325792
"311",2022-01-16,0.0228,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335,68.19,31.51,0.3,227.528388278388,340.082417582418
"312",2022-01-17,0.0172,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,43,27.27,29.74,256.970749542962,281.697440585009
"313",2022-01-18,0.0181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356,50.99,31.87,17.14,275.624426078972,276.583103764922
"314",2022-01-19,0.0209,4.83,88.1,8430.52,7427.29,NA,NA,NA,NA,NA,0.009483,5.41,77.2,4278.67,3303.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373,56.09,25.42,18.49,309.501042390549,274.769979152189
"315",2022-01-20,0.0236,NA,NA,NA,NA,58160.47,50838.22,NA,NA,NA,0.007728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313,75.34,24.66,0,446.353448275862,282.292511700468
"316",2022-01-21,0.0243,5.51,88.3,11162.94,9856.87,NA,NA,NA,NA,NA,0.008924,5.24,77.5,3899.93,3022.45,NA,NA,NA,NA,NA,14.4,96,NA,NA,NA,NA,0.0366,66.34,24.37,9.29,354.485988791033,233.041633306645
"317",2022-01-22,0.0213,NA,NA,NA,NA,NA,NA,63692.56,56176.84,NA,0.01032,NA,NA,NA,NA,30612.54,23678.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359,59.28,28.75,11.98,251.926724137931,235.293103448276
"318",2022-01-23,0.0196,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309,63.54,36.14,0.32,331.966055045872,283.5
"319",2022-01-24,0.0158,4.59,88.6,NA,NA,NA,NA,NA,NA,NA,0.012003,5.35,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351,44.95,34.23,20.82,302.84487534626,237.8513388735
